Sr No.	Com Code	Doc type	Doc date	Posting date	Customer	reference	Assignment	Document number	doc headertext	Currency	posting key	Account	Amount	Profit center	Reference for  posting	Assignment for posting	Line item text
580	IAL	DZ	31032024	01042024	90445	QCRI 000016066	002001000150916		004-010-000016066	USD	40	41200016	4,83	WLA090	QCRI 000016066	002001000150916	A3103202407139006075700120040100000160664683157213
581	IAL	DZ	31032024	01042024	90445	QCRI 000016068	001001000185776		004-010-000016068	USD	40	41200016	17,09	WLA090	QCRI 000016068	001001000185776	A3103202407139006075700120040100000160686183524711
582	IAL	DZ	28032024	01042024	114063	QCR 000390825	001001000185865		004-025-000390825	USD	40	41200006	0,00	WLA090	QCR 000390825	001001000185865	A2803202407179000472400120040250003908250000536412
583	IAL	DZ	28032024	01042024	114063	QCRI 000390825	001001000185865		004-025-000390825	USD	40	41200016	46,51	WLA090	QCRI 000390825	001001000185865	A2803202407179000472400120040250003908250000536412
584	IAL	DZ	25032024	01042024	90312	QCRI 000029920	001001000185683		009-004-000029920	USD	40	41200016	224,19	WLA090	QCRI 000029920	001001000185683	A2503202407179024148300120090040000299200009080411
585	IAL	DZ	27032024	01042024	90312	QCRI 000029921	001001000185800		009-004-000029921	USD	40	41200016	404,57	WLA090	QCRI 000029921	001001000185800	A2703202407179024148300120090040000299210009109315
586	IAL	DZ	27032024	01042024	90366	QCRI 000022859	002001000150911		010-310-000022859	USD	40	41200016	1,32	WLA090	QCRI 000022859	002001000150911	A2703202407099225623000120103100000228596235178415
587	IAL	DZ	27032024	01042024	90366	QCR 000022859	002001000150911		010-310-000022859	USD	40	41200006	0,00	WLA090	QCR 000022859	002001000150911	A2703202407099225623000120103100000228596235178415
588	IAL	DZ	27032024	01042024	90366	QCRI 000022898	002001000150912		010-310-000022898	USD	40	41200016	32,76	WLA090	QCRI 000022898	002001000150912	A2703202407099225623000120103100000228982417835613
589	IAL	DZ	27032024	01042024	90366	QCR 000022898	002001000150912		010-310-000022898	USD	40	41200006	0,00	WLA090	QCR 000022898	002001000150912	A2703202407099225623000120103100000228982417835613
590	IAL	DZ	26032024	01042024	90790	QCRI 000104626	002001000150952		012-101-000104626	USD	40	41200016	20,68	WLA090	QCRI 000104626	002001000150952	A2603202407099218607000120121010001046262054069616
591	IAL	DZ	26032024	01042024	90790	QCRI 000104629	002001000150972		012-101-000104629	USD	40	41200016	9,78	WLA090	QCRI 000104629	002001000150972	A2603202407099218607000120121010001046292054069914
592	IAL	DZ	26032024	01042024	90790	QCRI 000104676	002001000150964		012-101-000104676	USD	40	41200016	27,44	WLA090	QCRI 000104676	002001000150964	A2603202407099218607000120121010001046762054074612
593	IAL	DZ	26032024	01042024	90790	QCRI 000104678	002001000150968		012-101-000104678	USD	40	41200016	2,75	WLA090	QCRI 000104678	002001000150968	A2603202407099218607000120121010001046782054074818
594	IAL	DZ	26032024	01042024	90790	QCRI 000104690	002001000150932		012-101-000104690	USD	40	41200016	10,93	WLA090	QCRI 000104690	002001000150932	A2603202407099218607000120121010001046902054076018
595	IAL	DZ	26032024	01042024	90790	QCRI 000104696	002001000150933		012-101-000104696	USD	40	41200016	68,01	WLA090	QCRI 000104696	002001000150933	A2603202407099218607000120121010001046962054076614
596	IAL	DZ	25032024	01042024	90790	QCRI 000104758	001001000185703		012-101-000104758	USD	40	41200016	58,57	WLA090	QCRI 000104758	001001000185703	A2503202407099218607000120121010001047582053082817
597	IAL	DZ	26032024	01042024	90790	QCRI 000104855	002001000150948		012-101-000104855	USD	40	41200016	10,26	WLA090	QCRI 000104855	002001000150948	A2603202407099218607000120121010001048552054092516
598	IAL	DZ	26032024	01042024	90790	QCRI 000104858	002001000150967		012-101-000104858	USD	40	41200016	10,89	WLA090	QCRI 000104858	002001000150967	A2603202407099218607000120121010001048582054092814
599	IAL	DZ	19032024	01042024	108311	QCR 000022065	002001000150632		031-003-000022065	USD	40	41200006	0,00	WLA090	QCR 000022065	002001000150632	A1903202407099270832800120310030000220651234567818
600	IAL	DZ	19032024	01042024	108311	QCRI 000022065	002001000150632		031-003-000022065	USD	40	41200016	0,88	WLA090	QCRI 000022065	002001000150632	A1903202407099270832800120310030000220651234567818
601	IAL	DZ	19032024	01042024	108311	QCR 000022066	002001000150633		031-003-000022066	USD	40	41200006	0,00	WLA090	QCR 000022066	002001000150633	A1903202407099270832800120310030000220661234567813
602	IAL	DZ	19032024	01042024	108311	QCRI 000022066	002001000150633		031-003-000022066	USD	40	41200016	2,12	WLA090	QCRI 000022066	002001000150633	A1903202407099270832800120310030000220661234567813
603	IAL	DZ	27032024	01042024	108311	QCR 000022356	002001000151015		031-003-000022356	USD	40	41200006	0,00	WLA090	QCR 000022356	002001000151015	A2703202407099270832800120310030000223561234567814
604	IAL	DZ	27032024	01042024	108311	QCRI 000022356	002001000151015		031-003-000022356	USD	40	41200016	2,05	WLA090	QCRI 000022356	002001000151015	A2703202407099270832800120310030000223561234567814
605	IAL	DZ	25032024	01042024	108311	QCR 000022554	002001000150894		031-003-000022554	USD	40	41200006	0,00	WLA090	QCR 000022554	002001000150894	A2503202407099270832800120310030000225541234567811
606	IAL	DZ	25032024	01042024	108311	QCRI 000022554	002001000150894		031-003-000022554	USD	40	41200016	4,25	WLA090	QCRI 000022554	002001000150894	A2503202407099270832800120310030000225541234567811
